variable,data,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy
SMOKE,obesity,0.0,1.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1543624161073825,0.2281879194630872,0.2,0.0273113959052024,2,0,0,0.0,0.0,0,-2.025719272311546,33.428870272719394,1.7190211145811671,7.980786745890975,33.428870272719394,-1.403323063414741,5.914414705719854,0.2516193812169932,1.660267169842182,5.914414705719854,4.687991504473028
SCC,obesity,1.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1543624161073825,0.2281879194630872,0.2,0.0273113959052024,2,0,0,0.0,0.0,0,-2.025719272311546,33.428870272719394,1.7190211145811671,7.980786745890975,6.823977852468696,-1.403323063414741,5.914414705719854,0.2516193812169932,1.660267169842182,2.9550894964604515,4.687991504473028
Gender,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2348993288590604,0.1999999999999999,0.028600370137802,2,0,0,0.0,0.0,0,-2.004723211500205,71.9453005692073,4.000604290930877,16.69010226003367,-2.004723211500205,-1.614053421855949,8.542814855186878,0.471064496106553,2.222019449118233,0.1495649408129717,4.630044487306435
Age,obesity,0.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2348993288590604,0.1999999999999999,0.028600370137802,2,0,0,0.0,0.0,0,-2.004723211500205,71.9453005692073,4.000604290930877,16.69010226003367,-1.785764291610504,-1.614053421855949,8.542814855186878,0.471064496106553,2.222019449118233,0.488251245697747,4.630044487306435
family_history_with_overweight,obesity,0.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2348993288590604,0.1999999999999999,0.028600370137802,2,0,0,0.0,0.0,0,-2.004723211500205,71.9453005692073,4.000604290930877,16.69010226003367,-1.3180850452441517,-1.614053421855949,8.542814855186878,0.471064496106553,2.222019449118233,-0.8365347465112117,4.630044487306435
FAVC,obesity,1.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2348993288590604,0.1999999999999999,0.028600370137802,2,0,0,0.0,0.0,0,-2.004723211500205,71.9453005692073,4.000604290930877,16.69010226003367,0.6132189156816201,-1.614053421855949,8.542814855186878,0.471064496106553,2.222019449118233,-1.614053421855949,4.630044487306435
SMOKE,obesity,1.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2348993288590604,0.1999999999999999,0.028600370137802,2,0,0,0.0,0.0,0,-2.004723211500205,71.9453005692073,4.000604290930877,16.69010226003367,71.9453005692073,-1.614053421855949,8.542814855186878,0.471064496106553,2.222019449118233,8.542814855186878,4.630044487306435
SCC,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2348993288590604,0.1999999999999999,0.028600370137802,2,0,0,0.0,0.0,0,-2.004723211500205,71.9453005692073,4.000604290930877,16.69010226003367,10.356216676086008,-1.614053421855949,8.542814855186878,0.471064496106553,2.222019449118233,3.4953363004990194,4.630044487306435
Gender,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1409395973154362,0.261744966442953,0.2,0.0392258770367851,2,0,0,0.0,0.0,0,-2.022732819629661,149.00000000000006,8.211605882460713,34.21683691570108,-1.9956595525069496,-2.1678204163234898,12.206555615733707,0.5623926070568852,3.00169001102109,0.1769510091140413,4.75016103834866
Age,obesity,0.0,1.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1409395973154362,0.261744966442953,0.2,0.0392258770367851,2,0,0,0.0,0.0,0,-2.022732819629661,149.00000000000006,8.211605882460713,34.21683691570108,-2.022732819629661,-2.1678204163234898,12.206555615733707,0.5623926070568852,3.00169001102109,0.0678367527515239,4.75016103834866
family_history_with_overweight,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1409395973154362,0.261744966442953,0.2,0.0392258770367851,2,0,0,0.0,0.0,0,-2.022732819629661,149.00000000000006,8.211605882460713,34.21683691570108,-0.4094510808752392,-2.1678204163234898,12.206555615733707,0.5623926070568852,3.00169001102109,-1.2634186998716972,4.75016103834866
FAVC,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1409395973154362,0.261744966442953,0.2,0.0392258770367851,2,0,0,0.0,0.0,0,-2.022732819629661,149.00000000000006,8.211605882460713,34.21683691570108,2.7359920075070483,-2.1678204163234898,12.206555615733707,0.5623926070568852,3.00169001102109,-2.1678204163234898,4.75016103834866
SMOKE,obesity,0.0,1.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1409395973154362,0.261744966442953,0.2,0.0392258770367851,2,0,0,0.0,0.0,0,-2.022732819629661,149.00000000000006,8.211605882460713,34.21683691570108,149.00000000000006,-2.1678204163234898,12.206555615733707,0.5623926070568852,3.00169001102109,12.206555615733707,4.75016103834866
SCC,obesity,0.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1409395973154362,0.261744966442953,0.2,0.0392258770367851,2,0,0,0.0,0.0,0,-2.022732819629661,149.00000000000006,8.211605882460713,34.21683691570108,7.803677455383706,-2.1678204163234898,12.206555615733707,0.5623926070568852,3.00169001102109,3.1143381338563274,4.75016103834866
Gender,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1476510067114094,0.3422818791946309,0.1999999999999999,0.071959329684189,2,0,0,0.0,0.0,0,-2.0257192723115462,46.265220593773286,3.10828680237511,10.873768754300592,-2.0257192723115462,-2.6813628614613254,6.902487667490719,0.0663064493738317,2.0526440200978886,0.0406873763118213,4.749689546451416
Age,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1476510067114094,0.3422818791946309,0.1999999999999999,0.071959329684189,2,0,0,0.0,0.0,0,-2.0257192723115462,46.265220593773286,3.10828680237511,10.873768754300592,-2.018245051623404,-2.6813628614613254,6.902487667490719,0.0663064493738317,2.0526440200978886,0.0950228870830103,4.749689546451416
family_history_with_overweight,obesity,1.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1476510067114094,0.3422818791946309,0.1999999999999999,0.071959329684189,2,0,0,0.0,0.0,0,-2.0257192723115462,46.265220593773286,3.10828680237511,10.873768754300592,0.4340261376161214,-2.6813628614613254,6.902487667490719,0.0663064493738317,2.0526440200978886,-1.5583263974191903,4.749689546451416
FAVC,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1476510067114094,0.3422818791946309,0.1999999999999999,0.071959329684189,2,0,0,0.0,0.0,0,-2.0257192723115462,46.265220593773286,3.10828680237511,10.873768754300592,5.2601376678252585,-2.6813628614613254,6.902487667490719,0.0663064493738317,2.0526440200978886,-2.6813628614613254,4.749689546451416
SMOKE,obesity,0.0,1.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1476510067114094,0.3422818791946309,0.1999999999999999,0.071959329684189,2,0,0,0.0,0.0,0,-2.0257192723115462,46.265220593773286,3.10828680237511,10.873768754300592,46.265220593773286,-2.6813628614613254,6.902487667490719,0.0663064493738317,2.0526440200978886,6.902487667490719,4.749689546451416
SCC,obesity,0.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1476510067114094,0.3422818791946309,0.1999999999999999,0.071959329684189,2,0,0,0.0,0.0,0,-2.0257192723115462,46.265220593773286,3.10828680237511,10.873768754300592,10.356216676086015,-2.6813628614613254,6.902487667490719,0.0663064493738317,2.0526440200978886,3.4953363004990203,4.749689546451416
Gender,obesity,0.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2416107382550335,0.2,0.0259584961151862,2,0,0,0.0,0.0,0,-2.027210884353741,33.428870272719394,2.34113464276656,8.392138187046736,-2.027210884353741,-2.1678204163234898,5.914414705719854,0.2319073865585778,1.8555678592294944,0.0135600148641507,4.696982022407127
Age,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2416107382550335,0.2,0.0259584961151862,2,0,0,0.0,0.0,0,-2.027210884353741,33.428870272719394,2.34113464276656,8.392138187046736,-2.027210884353741,-2.1678204163234898,5.914414705719854,0.2319073865585778,1.8555678592294944,0.0135600148641507,4.696982022407127
family_history_with_overweight,obesity,1.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2416107382550335,0.2,0.0259584961151862,2,0,0,0.0,0.0,0,-2.027210884353741,33.428870272719394,2.34113464276656,8.392138187046736,-0.978761226434368,-2.1678204163234898,5.914414705719854,0.2319073865585778,1.8555678592294944,-1.017132786648621,4.696982022407127
FAVC,obesity,1.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2416107382550335,0.2,0.0259584961151862,2,0,0,0.0,0.0,0,-2.027210884353741,33.428870272719394,2.34113464276656,8.392138187046736,2.7359920075070483,-2.1678204163234898,5.914414705719854,0.2319073865585778,1.8555678592294944,-2.1678204163234898,4.696982022407127
SMOKE,obesity,0.0,0.0,0.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2416107382550335,0.2,0.0259584961151862,2,0,0,0.0,0.0,0,-2.027210884353741,33.428870272719394,2.34113464276656,8.392138187046736,33.428870272719394,-2.1678204163234898,5.914414705719854,0.2319073865585778,1.8555678592294944,5.914414705719854,4.696982022407127
SCC,obesity,1.0,0.0,1.0,149,5.003946305945459,5,18,2.8903717578961645,0,0,0,0,0,0,18,0,1.0,0.0,0.1208053691275167,-2.1135745480492942,8.277777777777779,2.1135745480492947,0.1677852348993288,0.2416107382550335,0.2,0.0259584961151862,2,0,0,0.0,0.0,0,-2.027210884353741,33.428870272719394,2.34113464276656,8.392138187046736,14.19357815991451,-2.1678204163234898,5.914414705719854,0.2319073865585778,1.8555678592294944,4.000403036899124,4.696982022407127
age,park,1.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.2312925170068027,0.4353741496598639,0.3333333333333333,0.0833159776456863,2,0,0,0.0,0.0,0,-1.941914060216795,69.09339152432686,19.683729143694684,23.811423065564355,-1.941914060216795,-1.0958947895522133,6.994037117975362,2.7117763591155226,2.541560523679481,-0.2543672875024463,5.9120204634178055
sex,park,0.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.2312925170068027,0.4353741496598639,0.3333333333333333,0.0833159776456863,2,0,0,0.0,0.0,0,-1.941914060216795,69.09339152432686,19.683729143694684,23.811423065564355,-1.4170389169251518,-1.0958947895522133,6.994037117975362,2.7117763591155226,2.541560523679481,0.7666763073782021,5.9120204634178055
age,park,1.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.25,0.4319727891156462,0.3333333333333333,0.0750743277601126,2,0,0,0.0,0.0,0,-1.964389973851484,79.02164972099229,22.63035318957987,26.00336368246108,-1.964389973851484,-1.1264707015757074,7.939308183337118,3.0100735949800166,2.8554799719221933,-0.2056775448255806,5.934404354311841
sex,park,1.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.25,0.4319727891156462,0.3333333333333333,0.0750743277601126,2,0,0,0.0,0.0,0,-1.964389973851484,79.02164972099229,22.63035318957987,26.00336368246108,-1.490892933969456,-1.1264707015757074,7.939308183337118,3.0100735949800166,2.8554799719221933,0.7170702537729363,5.934404354311841
age,park,1.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.2687074829931973,0.4438775510204081,0.3333333333333333,0.0785387824709157,2,0,0,0.0,0.0,0,-1.9521523132976748,46.86591982010913,11.902402453946168,14.025546071385635,-1.9521523132976748,-1.0279949306172598,6.249365936815758,2.1571516415029697,2.0353581062627923,-0.2334508257906378,5.978233065369551
sex,park,1.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.2687074829931973,0.4438775510204081,0.3333333333333333,0.0785387824709157,2,0,0,0.0,0.0,0,-1.9521523132976748,46.86591982010913,11.902402453946168,14.025546071385635,-1.3908932488352237,-1.0279949306172598,6.249365936815758,2.1571516415029697,2.0353581062627923,0.7834853521450471,5.978233065369551
age,park,0.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.2210884353741496,0.5204081632653061,0.3333333333333333,0.1331608398779415,2,0,0,0.0,0.0,0,-1.9584715178578709,27.099473695879954,9.800108819032149,9.311407947503426,-1.9584715178578709,-1.1585791183573615,4.880696761019901,2.168085762824368,1.902944489829529,-0.2195485766743743,6.020187246143843
sex,park,0.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.2210884353741496,0.5204081632653061,0.3333333333333333,0.1331608398779415,2,0,0,0.0,0.0,0,-1.9584715178578709,27.099473695879954,9.800108819032149,9.311407947503426,-1.3908932488352244,-1.1585791183573615,4.880696761019901,2.168085762824368,1.902944489829529,0.7834853521450469,6.020187246143843
age,park,1.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.2636054421768707,0.4081632653061224,0.3333333333333333,0.0591256524831402,2,0,0,0.0,0.0,0,-1.9584715178578709,138.4589988768421,38.128991062562015,51.06448732173363,-1.9584715178578709,-0.8625663446231149,10.019792050654384,3.536894796086414,3.630821545223596,-0.2195485766743743,5.919235321910911
sex,park,1.0,0.0,1.0,588,6.376726947898627,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340136054421768,-3.380994674344636,29.4,3.380994674344636,0.2636054421768707,0.4081632653061224,0.3333333333333333,0.0591256524831402,2,0,0,0.0,0.0,0,-1.9584715178578709,138.4589988768421,38.128991062562015,51.06448732173363,-1.4908929339694563,-0.8625663446231149,10.019792050654384,3.536894796086414,3.630821545223596,0.7170702537729363,5.919235321910911
age,park,1.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.2742759795570698,0.424190800681431,0.3333333333333333,0.0652024990092325,2,0,0,0.0,0.0,0,-1.928540747715264,106.07715570996804,32.723377010548056,39.06760827898991,-1.928540747715264,-0.895365932724593,8.905258251042115,3.5059039930214944,3.3764633703254114,-0.279359546772829,5.9565076122124
sex,park,1.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.2742759795570698,0.424190800681431,0.3333333333333333,0.0652024990092325,2,0,0,0.0,0.0,0,-1.928540747715264,106.07715570996804,32.723377010548056,39.06760827898991,-1.3264097727369004,-0.895365932724593,8.905258251042115,3.5059039930214944,3.3764633703254114,0.8234811265874364,5.9565076122124
age,park,1.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.2350936967632027,0.4582623509369676,0.3333333333333333,0.0930422998655129,2,0,0,0.0,0.0,0,-1.9711183341623544,60.69136826299936,15.378154291217768,17.82427377463148,-1.9711183341623544,-1.0537157960359202,7.235871657714037,2.494404953040791,2.3660202280473275,-0.1887041049027255,5.949760800471419
sex,park,1.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.2350936967632027,0.4582623509369676,0.3333333333333333,0.0930422998655129,2,0,0,0.0,0.0,0,-1.9711183341623544,60.69136826299936,15.378154291217768,17.82427377463148,-1.572542834894659,-1.0537157960359202,7.235871657714037,2.494404953040791,2.3660202280473275,0.6578956771887046,5.949760800471419
age,park,1.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.2453151618398637,0.4293015332197615,0.3333333333333333,0.075322189855633,2,0,0,0.0,0.0,0,-1.928540747715264,44.97891556132559,14.537972913800177,15.656861896795569,-1.928540747715264,-0.8505021014654943,5.797991154306177,2.4324550168604206,2.185823543766781,-0.279359546772829,5.921890643259683
sex,park,0.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.2453151618398637,0.4293015332197615,0.3333333333333333,0.075322189855633,2,0,0,0.0,0.0,0,-1.928540747715264,44.97891556132559,14.537972913800177,15.656861896795569,-1.138858441047323,-0.8505021014654943,5.797991154306177,2.4324550168604206,2.185823543766781,0.9300717592516976,5.921890643259683
age,park,1.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.24190800681431,0.4667802385008517,0.3333333333333333,0.0964926247613608,2,0,0,0.0,0.0,0,-1.8786911687166168,93.62678906474532,25.209269259545948,35.173541999594725,-1.8786911687166168,-0.9150252344407408,7.962160421356598,2.9429371286192207,2.965994967745864,-0.3573814336820402,5.9715743758597615
sex,park,0.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.24190800681431,0.4667802385008517,0.3333333333333333,0.0964926247613608,2,0,0,0.0,0.0,0,-1.8786911687166168,93.62678906474532,25.209269259545948,35.173541999594725,-1.1725109145873571,-0.9150252344407408,7.962160421356598,2.9429371286192207,2.965994967745864,0.9118638405367988,5.9715743758597615
age,park,1.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.2640545144804088,0.444633730834753,0.3333333333333333,0.0794840577259406,2,0,0,0.0,0.0,0,-1.9398977402871205,38.593158155574336,7.860053896524358,9.642644635338437,-1.9398977402871205,-0.9488478429565144,5.402478716071613,1.7774005678226974,1.6224703444946578,-0.2583088443328332,5.971074628266198
sex,park,1.0,0.0,1.0,587,6.375024819828097,3,20,2.995732273553991,0,0,0,0,0,0,20,0,1.0,0.0,0.0340715502555366,-3.379292546274105,29.35,3.379292546274105,0.2640545144804088,0.444633730834753,0.3333333333333333,0.0794840577259406,2,0,0,0.0,0.0,0,-1.9398977402871205,38.593158155574336,7.860053896524358,9.642644635338437,-1.4082442399896264,-0.9488478429565144,5.402478716071613,1.7774005678226974,1.6224703444946578,0.7723765421933191,5.971074628266198
respects,resyduo,0.0,0.0,0.0,661,6.493753839851686,2,4,1.3862943611198906,0,0,0,0,0,0,4,0,1.0,0.0,0.0060514372163388,-5.107459478731796,165.25,5.107459478731796,0.2284417549167927,0.7715582450832073,0.5,0.2715582450832072,2,0,0,0.0,0.0,0,-0.3197885382649872,661.0000000000002,217.3750767611008,269.9244179750784,0.1976607156355325,1.2966064264795556,25.70992026436489,10.237909097880031,10.011767381308108,1.4822522781478975,5.017279836814924
respects,resyduo,0.0,0.0,0.0,661,6.493753839851686,2,4,1.3862943611198906,0,0,0,0,0,0,4,0,1.0,0.0,0.0060514372163388,-5.107459478731796,165.25,5.107459478731796,0.172465960665658,0.8275340393343419,0.5,0.3275340393343419,2,0,0,0.0,0.0,0,0.3043319688938743,327.9878465785976,117.13382328112148,134.23668840793007,0.3043319688938743,1.5177023129248275,18.1382317844723,7.908988401218403,6.874072623123807,1.5177023129248275,4.736198448394495
respects,resyduo,0.0,0.0,0.0,661,6.493753839851686,2,4,1.3862943611198906,0,0,0,0,0,0,4,0,1.0,0.0,0.0060514372163388,-5.107459478731796,165.25,5.107459478731796,0.1951588502269289,0.8048411497730711,0.5,0.3048411497730711,2,0,0,0.0,0.0,0,0.3784321716264891,661.0,189.6907453433452,274.926800091812,0.7012406048017708,1.5418483407909642,25.70992026436488,9.350422321182377,9.858044880696582,1.6429023121336972,4.859812404361672
respects,resyduo,0.0,0.0,0.0,661,6.493753839851686,2,4,1.3862943611198906,0,0,0,0,0,0,4,0,1.0,0.0,0.0060514372163388,-5.107459478731796,165.25,5.107459478731796,0.1921331316187594,0.8078668683812406,0.5,0.3078668683812405,2,0,0,0.0,0.0,0,0.4550504226483833,661.0000000000007,190.6399581491367,274.5872099013934,0.8803547986999503,1.5664235476687365,25.70992026436489,9.414262616238055,9.83915106625978,1.696378569034172,4.844187086458592
respects,resyduo,0.0,0.0,0.0,660,6.492239835020471,2,4,1.3862943611198906,0,0,0,0,0,0,4,0,1.0,0.0,0.006060606060606,-5.10594547390058,165.0,5.10594547390058,0.2287878787878788,0.7712121212121212,0.5,0.2712121212121212,2,0,0,0.0,0.0,0,-0.32586524430786,659.9999999999998,209.11776951332703,270.14105919722186,0.0892201689767278,1.2942686843863878,25.69046515733025,9.842938342698702,9.949259636584594,1.445323147361232,5.017279836814924
respects,resyduo,0.0,0.0,0.0,660,6.492239835020471,2,4,1.3862943611198906,0,0,0,0,0,0,4,0,1.0,0.0,0.006060606060606,-5.10594547390058,165.0,5.10594547390058,0.1833333333333333,0.8166666666666667,0.5,0.3166666666666666,2,0,0,0.0,0.0,0,0.1224862771672046,659.9999999999994,203.00896628783897,270.9323855251036,0.1224862771672046,1.4567512833825322,25.69046515733024,9.663258280816883,9.856767801667717,1.4567512833825322,4.7957905455967405
school_MS,student,0.0,0.0,0.0,67,4.204692619390966,2,49,3.8918202981106265,0,0,0,0,0,0,47,2,23.5,0.0425531914893617,0.7313432835820896,-0.3128723212803394,1.3673469387755102,0.3128723212803394,0.3283582089552239,0.6716417910447762,0.5,0.1716417910447761,2,2,2,2.0,0.0,4,-2.0615384615384618,30.87550295857988,1.1067281360826344,5.041296134147767,-1.893680555555556,-2.194102139943193,5.652816474284617,0.6520790679894608,1.4821039870002,0.404694672287365,3.806662489770321
sex_M,student,0.0,0.0,0.0,67,4.204692619390966,2,49,3.8918202981106265,0,0,0,0,0,0,47,2,23.5,0.0425531914893617,0.7313432835820896,-0.3128723212803394,1.3673469387755102,0.3128723212803394,0.3283582089552239,0.6716417910447762,0.5,0.1716417910447761,2,2,2,2.0,0.0,4,-2.0615384615384618,30.87550295857988,1.1067281360826344,5.041296134147767,-1.6851129248658316,-2.194102139943193,5.652816474284617,0.6520790679894608,1.4821039870002,0.6050757736803446,3.806662489770321
address,student,0.0,0.0,0.0,67,4.204692619390966,2,49,3.8918202981106265,0,0,0,0,0,0,47,2,23.5,0.0425531914893617,0.7313432835820896,-0.3128723212803394,1.3673469387755102,0.3128723212803394,0.3283582089552239,0.6716417910447762,0.5,0.1716417910447761,2,2,2,2.0,0.0,4,-2.0615384615384618,30.87550295857988,1.1067281360826344,5.041296134147767,-1.834788569779189,-2.194102139943193,5.652816474284617,0.6520790679894608,1.4821039870002,-0.4700117002459225,3.806662489770321
famsize,student,1.0,0.0,0.0,67,4.204692619390966,2,49,3.8918202981106265,0,0,0,0,0,0,47,2,23.5,0.0425531914893617,0.7313432835820896,-0.3128723212803394,1.3673469387755102,0.3128723212803394,0.3283582089552239,0.6716417910447762,0.5,0.1716417910447761,2,2,2,2.0,0.0,4,-2.0615384615384618,30.87550295857988,1.1067281360826344,5.041296134147767,-0.8870225013082145,-2.194102139943193,5.652816474284617,0.6520790679894608,1.4821039870002,1.067882362815447,3.806662489770321
