variable,data,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,skew_min,skew_max,skew_mean,skew_std,class_entropy
fbs,hearth,0.0,0.0,1.0,29,3.367295829986474,5,14,2.6390573296152584,0,0,0,0,0,0,14,0,1.0,0.0,0.4827586206896552,-0.7282385003712154,2.071428571428572,0.7282385003712155,0.0344827586206896,0.6896551724137931,0.2,0.2461595627251689,2,0,0,0.0,0.0,0,-2.148148148148148,8.046803888182119,0.4544119176556246,2.6211631939429587,-0.802159887696175,2.3670807824333666,0.6722509243312901,0.9856729580043466,2.0854684353173742
restecg,hearth,0.0,0.0,1.0,29,3.367295829986474,5,14,2.6390573296152584,0,0,0,0,0,0,14,0,1.0,0.0,0.4827586206896552,-0.7282385003712154,2.071428571428572,0.7282385003712155,0.0344827586206896,0.6896551724137931,0.2,0.2461595627251689,2,0,0,0.0,0.0,0,-2.148148148148148,8.046803888182119,0.4544119176556246,2.6211631939429587,-0.802159887696175,2.3670807824333666,0.6722509243312901,0.9856729580043466,2.0854684353173742
exang,hearth,1.0,0.0,0.0,29,3.367295829986474,5,14,2.6390573296152584,0,0,0,0,0,0,14,0,1.0,0.0,0.4827586206896552,-0.7282385003712154,2.071428571428572,0.7282385003712155,0.0344827586206896,0.6896551724137931,0.2,0.2461595627251689,2,0,0,0.0,0.0,0,-2.148148148148148,8.046803888182119,0.4544119176556246,2.6211631939429587,-0.802159887696175,2.3670807824333666,0.6722509243312901,0.9856729580043466,2.0854684353173742
race,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2843857072931963,0.4170337738619677,0.3333333333333333,0.0594681762360465,2,0,0,0.0,0.0,0,-1.9414984248992089,13.498808342370502,2.7159089648607653,4.693723914303289,-3.935174024410925,3.0917036435831307,0.2751190013208482,1.7868126141475362,7.026558444407976
gender,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2843857072931963,0.4170337738619677,0.3333333333333333,0.0594681762360465,2,0,0,0.0,0.0,0,-1.9414984248992089,13.498808342370502,2.7159089648607653,4.693723914303289,-3.935174024410925,3.0917036435831307,0.2751190013208482,1.7868126141475362,7.026558444407976
parttime,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2843857072931963,0.4170337738619677,0.3333333333333333,0.0594681762360465,2,0,0,0.0,0.0,0,-1.9414984248992089,13.498808342370502,2.7159089648607653,4.693723914303289,-3.935174024410925,3.0917036435831307,0.2751190013208482,1.7868126141475362,7.026558444407976
pass_bar,law,1.0,1.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2843857072931963,0.4170337738619677,0.3333333333333333,0.0594681762360465,2,0,0,0.0,0.0,0,-1.9414984248992089,13.498808342370502,2.7159089648607653,4.693723914303289,-3.935174024410925,3.0917036435831307,0.2751190013208482,1.7868126141475362,7.026558444407976
race,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2716593245227606,0.42143906020558,0.3333333333333333,0.0639399149987584,2,0,0,0.0,0.0,0,-1.941498424899209,12.044759840331963,3.3409788258061237,5.421055000946398,-3.737346664198273,3.373230277044026,0.326787894894514,1.8785679987467985,7.020039400032014
gender,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2716593245227606,0.42143906020558,0.3333333333333333,0.0639399149987584,2,0,0,0.0,0.0,0,-1.941498424899209,12.044759840331963,3.3409788258061237,5.421055000946398,-3.737346664198273,3.373230277044026,0.326787894894514,1.8785679987467985,7.020039400032014
parttime,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2716593245227606,0.42143906020558,0.3333333333333333,0.0639399149987584,2,0,0,0.0,0.0,0,-1.941498424899209,12.044759840331963,3.3409788258061237,5.421055000946398,-3.737346664198273,3.373230277044026,0.326787894894514,1.8785679987467985,7.020039400032014
pass_bar,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2716593245227606,0.42143906020558,0.3333333333333333,0.0639399149987584,2,0,0,0.0,0.0,0,-1.941498424899209,12.044759840331963,3.3409788258061237,5.421055000946398,-3.737346664198273,3.373230277044026,0.326787894894514,1.8785679987467985,7.020039400032014
race,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2599118942731278,0.4189916789035732,0.3333333333333333,0.0655179409536996,2,0,0,0.0,0.0,0,-1.9702383768945209,14.186357602293306,3.642899768680533,5.979333384976477,-4.021501061036468,3.315362516877676,0.286176507718805,1.9437074146370892,7.025710402111143
gender,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2599118942731278,0.4189916789035732,0.3333333333333333,0.0655179409536996,2,0,0,0.0,0.0,0,-1.9702383768945209,14.186357602293306,3.642899768680533,5.979333384976477,-4.021501061036468,3.315362516877676,0.286176507718805,1.9437074146370892,7.025710402111143
parttime,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2599118942731278,0.4189916789035732,0.3333333333333333,0.0655179409536996,2,0,0,0.0,0.0,0,-1.9702383768945209,14.186357602293306,3.642899768680533,5.979333384976477,-4.021501061036468,3.315362516877676,0.286176507718805,1.9437074146370892,7.025710402111143
pass_bar,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2599118942731278,0.4189916789035732,0.3333333333333333,0.0655179409536996,2,0,0,0.0,0.0,0,-1.9702383768945209,14.186357602293306,3.642899768680533,5.979333384976477,-4.021501061036468,3.315362516877676,0.286176507718805,1.9437074146370892,7.025710402111143
race,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2711698482623593,0.4268232990699951,0.3333333333333333,0.0672954207469054,2,0,0,0.0,0.0,0,-1.9395097585570984,14.736844054695991,2.8240554799689046,4.98444861672337,-4.089305361056021,3.1039635723600725,0.2651545181685329,1.81657109692792,7.010472854608756
gender,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2711698482623593,0.4268232990699951,0.3333333333333333,0.0672954207469054,2,0,0,0.0,0.0,0,-1.9395097585570984,14.736844054695991,2.8240554799689046,4.98444861672337,-4.089305361056021,3.1039635723600725,0.2651545181685329,1.81657109692792,7.010472854608756
parttime,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2711698482623593,0.4268232990699951,0.3333333333333333,0.0672954207469054,2,0,0,0.0,0.0,0,-1.9395097585570984,14.736844054695991,2.8240554799689046,4.98444861672337,-4.089305361056021,3.1039635723600725,0.2651545181685329,1.81657109692792,7.010472854608756
pass_bar,law,1.0,1.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2711698482623593,0.4268232990699951,0.3333333333333333,0.0672954207469054,2,0,0,0.0,0.0,0,-1.9395097585570984,14.736844054695991,2.8240554799689046,4.98444861672337,-4.089305361056021,3.1039635723600725,0.2651545181685329,1.81657109692792,7.010472854608756
race,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2775330396475771,0.4189916789035732,0.3333333333333333,0.0614885577528692,2,0,0,0.0,0.0,0,-1.950033124082652,19.128423660084227,3.4027487421584506,5.907194780347987,-4.594529224127722,3.287239578668638,0.2419396419220062,1.96137002290968,7.02377165589697
gender,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2775330396475771,0.4189916789035732,0.3333333333333333,0.0614885577528692,2,0,0,0.0,0.0,0,-1.950033124082652,19.128423660084227,3.4027487421584506,5.907194780347987,-4.594529224127722,3.287239578668638,0.2419396419220062,1.96137002290968,7.02377165589697
parttime,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2775330396475771,0.4189916789035732,0.3333333333333333,0.0614885577528692,2,0,0,0.0,0.0,0,-1.950033124082652,19.128423660084227,3.4027487421584506,5.907194780347987,-4.594529224127722,3.287239578668638,0.2419396419220062,1.96137002290968,7.02377165589697
pass_bar,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2775330396475771,0.4189916789035732,0.3333333333333333,0.0614885577528692,2,0,0,0.0,0.0,0,-1.950033124082652,19.128423660084227,3.4027487421584506,5.907194780347987,-4.594529224127722,3.287239578668638,0.2419396419220062,1.96137002290968,7.02377165589697
race,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2604013705335291,0.4224180127263828,0.3333333333333333,0.0671219327138706,2,0,0,0.0,0.0,0,-1.8965334260896165,16.59755927582311,3.5415795784532205,5.970806816226624,-4.310604598470978,3.756077192727364,0.3524718071257129,2.01646325766303,7.01955611853177
gender,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2604013705335291,0.4224180127263828,0.3333333333333333,0.0671219327138706,2,0,0,0.0,0.0,0,-1.8965334260896165,16.59755927582311,3.5415795784532205,5.970806816226624,-4.310604598470978,3.756077192727364,0.3524718071257129,2.01646325766303,7.01955611853177
parttime,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2604013705335291,0.4224180127263828,0.3333333333333333,0.0671219327138706,2,0,0,0.0,0.0,0,-1.8965334260896165,16.59755927582311,3.5415795784532205,5.970806816226624,-4.310604598470978,3.756077192727364,0.3524718071257129,2.01646325766303,7.01955611853177
pass_bar,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2604013705335291,0.4224180127263828,0.3333333333333333,0.0671219327138706,2,0,0,0.0,0.0,0,-1.8965334260896165,16.59755927582311,3.5415795784532205,5.970806816226624,-4.310604598470978,3.756077192727364,0.3524718071257129,2.01646325766303,7.01955611853177
race,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2760646108663729,0.4018600097895252,0.3333333333333333,0.0519690724923743,2,0,0,0.0,0.0,0,-1.9246403899527635,14.549842463695658,2.779673257569524,4.722449846861375,-4.066398875015564,3.2191572167989917,0.2707714658646111,1.830354801519189,7.053824029432034
gender,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2760646108663729,0.4018600097895252,0.3333333333333333,0.0519690724923743,2,0,0,0.0,0.0,0,-1.9246403899527635,14.549842463695658,2.779673257569524,4.722449846861375,-4.066398875015564,3.2191572167989917,0.2707714658646111,1.830354801519189,7.053824029432034
parttime,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2760646108663729,0.4018600097895252,0.3333333333333333,0.0519690724923743,2,0,0,0.0,0.0,0,-1.9246403899527635,14.549842463695658,2.779673257569524,4.722449846861375,-4.066398875015564,3.2191572167989917,0.2707714658646111,1.830354801519189,7.053824029432034
pass_bar,law,1.0,0.0,1.0,2043,7.622174594817622,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073421439060205,-4.914124393715412,136.2,4.914124393715412,0.2760646108663729,0.4018600097895252,0.3333333333333333,0.0519690724923743,2,0,0,0.0,0.0,0,-1.9246403899527635,14.549842463695658,2.779673257569524,4.722449846861375,-4.066398875015564,3.2191572167989917,0.2707714658646111,1.830354801519189,7.053824029432034
race,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2776689520078355,0.4025465230166503,0.3333333333333333,0.0518734330924998,2,0,0,0.0,0.0,0,-1.925124478335643,14.000444789366975,2.44284822993297,4.551117473573838,-3.9983413135812182,3.2450117960775686,0.2574872660299245,1.796415785302327,7.051981049581682
gender,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2776689520078355,0.4025465230166503,0.3333333333333333,0.0518734330924998,2,0,0,0.0,0.0,0,-1.925124478335643,14.000444789366975,2.44284822993297,4.551117473573838,-3.9983413135812182,3.2450117960775686,0.2574872660299245,1.796415785302327,7.051981049581682
parttime,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2776689520078355,0.4025465230166503,0.3333333333333333,0.0518734330924998,2,0,0,0.0,0.0,0,-1.925124478335643,14.000444789366975,2.44284822993297,4.551117473573838,-3.9983413135812182,3.2450117960775686,0.2574872660299245,1.796415785302327,7.051981049581682
pass_bar,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2776689520078355,0.4025465230166503,0.3333333333333333,0.0518734330924998,2,0,0,0.0,0.0,0,-1.925124478335643,14.000444789366975,2.44284822993297,4.551117473573838,-3.9983413135812182,3.2450117960775686,0.2574872660299245,1.796415785302327,7.051981049581682
race,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2649363369245837,0.4226248775710088,0.3333333333333333,0.0660497567975904,2,0,0,0.0,0.0,0,-1.9284419523128524,14.917802135828971,2.553523239336242,4.885772607387652,-4.111349184494713,3.387014858668,0.3003376714353482,1.828316101469396,7.01817497847075
gender,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2649363369245837,0.4226248775710088,0.3333333333333333,0.0660497567975904,2,0,0,0.0,0.0,0,-1.9284419523128524,14.917802135828971,2.553523239336242,4.885772607387652,-4.111349184494713,3.387014858668,0.3003376714353482,1.828316101469396,7.01817497847075
parttime,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2649363369245837,0.4226248775710088,0.3333333333333333,0.0660497567975904,2,0,0,0.0,0.0,0,-1.9284419523128524,14.917802135828971,2.553523239336242,4.885772607387652,-4.111349184494713,3.387014858668,0.3003376714353482,1.828316101469396,7.01817497847075
pass_bar,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2649363369245837,0.4226248775710088,0.3333333333333333,0.0660497567975904,2,0,0,0.0,0.0,0,-1.9284419523128524,14.917802135828971,2.553523239336242,4.885772607387652,-4.111349184494713,3.387014858668,0.3003376714353482,1.828316101469396,7.01817497847075
race,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2850146914789422,0.4049951028403526,0.3333333333333333,0.0516881739154356,2,0,0,0.0,0.0,0,-1.940944673294794,15.718613521190774,3.782988589891653,6.4139116141156665,-4.207519359621586,3.127809647944624,0.2303886092200656,1.9521790715799832,7.047008423960888
gender,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2850146914789422,0.4049951028403526,0.3333333333333333,0.0516881739154356,2,0,0,0.0,0.0,0,-1.940944673294794,15.718613521190774,3.782988589891653,6.4139116141156665,-4.207519359621586,3.127809647944624,0.2303886092200656,1.9521790715799832,7.047008423960888
parttime,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2850146914789422,0.4049951028403526,0.3333333333333333,0.0516881739154356,2,0,0,0.0,0.0,0,-1.940944673294794,15.718613521190774,3.782988589891653,6.4139116141156665,-4.207519359621586,3.127809647944624,0.2303886092200656,1.9521790715799832,7.047008423960888
pass_bar,law,1.0,0.0,1.0,2042,7.621684998724611,3,15,2.70805020110221,0,0,0,0,0,0,15,0,1.0,0.0,0.0073457394711067,-4.913634797622401,136.13333333333333,4.913634797622401,0.2850146914789422,0.4049951028403526,0.3333333333333333,0.0516881739154356,2,0,0,0.0,0.0,0,-1.940944673294794,15.718613521190774,3.782988589891653,6.4139116141156665,-4.207519359621586,3.127809647944624,0.2303886092200656,1.9521790715799832,7.047008423960888
gender,medical,0.0,1.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,3.896339488176229,-0.2746442935565308,1.393301735246549,-1.6198477414681172,1.7279294165625534,0.2058078658749211,0.7269905133259191,1.0986122886681096
CDecomp,medical,0.0,1.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,3.896339488176229,-0.2746442935565308,1.393301735246549,-1.6198477414681172,1.7279294165625534,0.2058078658749211,0.7269905133259191,1.0986122886681096
PDecomp,medical,1.0,0.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,3.896339488176229,-0.2746442935565308,1.393301735246549,-1.6198477414681172,1.7279294165625534,0.2058078658749211,0.7269905133259191,1.0986122886681096
outpatient,medical,1.0,1.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,3.896339488176229,-0.2746442935565308,1.393301735246549,-1.6198477414681172,1.7279294165625534,0.2058078658749211,0.7269905133259191,1.0986122886681096
fine_alignment,medical,0.0,0.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,3.896339488176229,-0.2746442935565308,1.393301735246549,-1.6198477414681172,1.7279294165625534,0.2058078658749211,0.7269905133259191,1.0986122886681096
gender,medical,1.0,0.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,0.4652600494299286,2.582394274558385,-3.0,3.0,0.1019305666668076,1.0242377988269311,1.0986122886681096
CDecomp,medical,0.0,1.0,0.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,0.4652600494299286,2.582394274558385,-3.0,3.0,0.1019305666668076,1.0242377988269311,1.0986122886681096
PDecomp,medical,0.0,1.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,0.4652600494299286,2.582394274558385,-3.0,3.0,0.1019305666668076,1.0242377988269311,1.0986122886681096
outpatient,medical,0.0,1.0,0.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,0.4652600494299286,2.582394274558385,-3.0,3.0,0.1019305666668076,1.0242377988269311,1.0986122886681096
Missing_MaclabRHC,medical,1.0,1.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,0.4652600494299286,2.582394274558385,-3.0,3.0,0.1019305666668076,1.0242377988269311,1.0986122886681096
fine_alignment,medical,1.0,1.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,0.4652600494299286,2.582394274558385,-3.0,3.0,0.1019305666668076,1.0242377988269311,1.0986122886681096
gender,medical,1.0,0.0,0.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.1111111111111111,0.8888888888888888,0.5,0.3888888888888888,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,1.1348207552309737,3.2234370517428825,-3.0,3.0,0.3069698905939895,1.272345077036534,0.0
CDecomp,medical,1.0,0.0,0.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.1111111111111111,0.8888888888888888,0.5,0.3888888888888888,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,1.1348207552309737,3.2234370517428825,-3.0,3.0,0.3069698905939895,1.272345077036534,0.0
PDecomp,medical,1.0,0.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.1111111111111111,0.8888888888888888,0.5,0.3888888888888888,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,1.1348207552309737,3.2234370517428825,-3.0,3.0,0.3069698905939895,1.272345077036534,0.0
outpatient,medical,1.0,1.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.1111111111111111,0.8888888888888888,0.5,0.3888888888888888,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,1.1348207552309737,3.2234370517428825,-3.0,3.0,0.3069698905939895,1.272345077036534,0.0
fine_alignment,medical,1.0,1.0,1.0,9,2.19722457733622,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,4.555555555555555,1.5163474893680884,0.2195121951219512,-1.5163474893680884,0.1111111111111111,0.8888888888888888,0.5,0.3888888888888888,2,0,0,0.0,0.0,0,-2.571428571428571,9.0,1.1348207552309737,3.2234370517428825,-3.0,3.0,0.3069698905939895,1.272345077036534,0.0
gender,medical,1.0,1.0,1.0,8,2.079441541679836,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.25,0.75,0.5,0.25,2,0,0,0.0,0.0,0,-2.8000000000000003,8.0,1.1987993531372951,3.058364560920084,-2.8284271247461903,2.8284271247461903,0.3555803542097628,1.285569231529726,0.6931471805599453
CDecomp,medical,1.0,1.0,1.0,8,2.079441541679836,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1.0,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.25,0.75,0.5,0.25,2,0,0,0.0,0.0,0,-2.8000000000000003,8.0,1.1987993531372951,3.058364560920084,-2.8284271247461903,2.8284271247461903,0.3555803542097628,1.285569231529726,0.6931471805599453
