variable,data,correlation_true,spearman_correlation,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
EducationField_Other,ibm,0.076655686096721,0.076655686096721,0.0026425524137428,0.7971014492753623,0.6666666666666666,1.010119940029985,0.0,-0.1304347826086956,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,11.837925481703596,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,3.698247781596949,3.4339872044851463,0.2028985507246377,0.3333333333333333,0.1304347826086956,-0.1304347826086956
EducationField_Technical Degree,ibm,-0.1022836101934904,-0.1022836101934904,0.0063952698414811,0.7761194029850746,0.9230769230769232,0.9835306227483273,0.0,0.1469575200918484,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,6.6699671404252,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,2.929060809213252,3.4339872044851463,0.2238805970149253,0.0769230769230768,-0.1469575200918484,0.1469575200918484
Gender_Female,ibm,-0.0349238999167486,-0.0349238999167486,0.0006149442627114,0.7777777777777778,0.8070175438596491,0.985632183908046,0.0,0.0292397660818712,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,-1.80809571822276,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,0.4655028565365037,3.4339872044851463,0.2222222222222222,0.1929824561403509,-0.0292397660818712,0.0292397660818712
Gender_Male,ibm,0.0349238999167486,0.0349238999167486,0.0006149442627114,0.8070175438596491,0.7777777777777778,1.0226860254083483,0.0,-0.0292397660818712,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,-1.80809571822276,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,-0.4655028565365037,3.4339872044851463,0.1929824561403509,0.2222222222222222,0.0292397660818712,-0.0292397660818712
JobRole_Healthcare Representative,ibm,-0.0836423240886304,-0.0836423240886304,0.0041627798904448,0.7794117647058824,0.9090909090909092,0.9877028397565922,0.0,0.1296791443850267,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,8.780898487921814,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,3.2652114388743443,3.4339872044851463,0.2205882352941176,0.0909090909090909,-0.1296791443850267,0.1296791443850267
JobRole_Human Resources,ibm,-0.0864597208956419,-0.0864597208956419,0.0065457111974124,0.7832167832167832,1.0,0.9925247166626476,0.0,0.2167832167832167,-0.5,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,32.92789365806608,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,5.871970686764613,3.4339872044851463,0.2167832167832167,0.0,-0.2167832167832167,0.2167832167832167
JobRole_Laboratory Technician,ibm,0.0370589839606128,0.0370589839606128,0.000669839942458,0.7966101694915254,0.7586206896551724,1.0094973699590883,0.0,-0.037989479836353,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,0.367655535178057,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,1.537153000245124,3.4339872044851463,0.2033898305084746,0.2413793103448276,0.037989479836353,-0.037989479836353
JobRole_Manager,ibm,-0.0202638620214723,-0.0202638620214723,0.0002121918529843,0.7867647058823529,0.8181818181818182,0.9970207910750508,0.0,0.0314171122994653,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,8.780898487921817,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,3.2652114388743456,3.4339872044851463,0.213235294117647,0.1818181818181817,-0.0314171122994653,0.0314171122994653
JobRole_Manufacturing Director,ibm,-0.0836423240886304,-0.0836423240886304,0.0041627798904448,0.7794117647058824,0.9090909090909092,0.9877028397565922,0.0,0.1296791443850267,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,8.780898487921814,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,3.2652114388743443,3.4339872044851463,0.2205882352941176,0.0909090909090909,-0.1296791443850267,0.1296791443850267
JobRole_Research Director,ibm,-0.0970046788675435,-0.0970046788675434,0.0082145459484756,0.7816901408450704,1.0,0.9905900922778048,0.0,0.2183098591549296,-0.5,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,25.329120932491502,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,5.194676247725645,3.4339872044851463,0.2183098591549296,0.0,-0.2183098591549296,0.2183098591549296
JobRole_Research Scientist,ibm,0.0242375387980203,0.0242375387980203,0.000289800000019,0.7946428571428571,0.7714285714285715,1.0070043103448276,0.0,-0.0232142857142856,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,-0.4625431034482758,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,1.2425526064460894,3.4339872044851463,0.2053571428571429,0.2285714285714285,0.0232142857142856,-0.0232142857142856
JobRole_Sales Executive,ibm,0.1006674082313681,0.1006674082313681,0.0047895096523183,0.8103448275862069,0.7096774193548387,1.0269024970273484,0.0,-0.1006674082313681,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,0.0514508457673272,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,1.4321093402081442,3.4339872044851463,0.1896551724137931,0.2903225806451612,0.1006674082313681,-0.1006674082313681
JobRole_Sales Representative,ibm,0.0590202670933512,0.0590202670933512,0.001606396856984,0.7956204379562044,0.7,1.0082431412031212,0.0,-0.0956204379562044,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,10.155690913667254,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,3.4666542608452,3.4339872044851463,0.2043795620437956,0.3,0.0956204379562044,-0.0956204379562044
MaritalStatus_Divorced,ibm,-0.1008525086711324,-0.1008525086711324,0.0056548865857644,0.7704918032786885,0.88,0.9763990955342002,0.0,0.1095081967213115,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,1.1646986998304114,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,1.7745527254747206,3.4339872044851463,0.2295081967213115,0.12,-0.1095081967213115,0.1095081967213115
MaritalStatus_Married,ibm,-0.145158621474971,-0.145158621474971,0.0107675632499548,0.7341772151898734,0.8529411764705882,0.930379746835443,0.0,0.1187639612807147,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,-2.004468251726705,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,0.151632318738997,3.4339872044851463,0.2658227848101265,0.1470588235294118,-0.1187639612807147,0.1187639612807147
MaritalStatus_Single,ibm,0.2287273346588715,0.2287273346588715,0.0253501987675798,0.8602150537634409,0.6666666666666666,1.0901001112347053,0.0,-0.1935483870967742,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,-1.714350650242382,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,0.5560237543983453,3.4339872044851463,0.1397849462365591,0.3333333333333333,0.1935483870967742,-0.1935483870967742
OverTime_No,ibm,-0.3849993088917561,-0.3849993088917561,0.0678802037226008,0.5365853658536586,0.8867924528301887,0.6799831791421364,0.0,0.3502070869765301,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,-1.0217242966183733,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,-0.9961748857692534,3.4339872044851463,0.4634146341463414,0.1132075471698113,-0.3502070869765301,0.3502070869765301
OverTime_Yes,ibm,0.3849993088917561,0.3849993088917561,0.0678802037226008,0.8867924528301887,0.5365853658536586,1.1237800910865323,0.0,-0.3502070869765301,0.0,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.2108843537414966,0.7891156462585034,0.5,0.2891156462585034,2,0,0,0.0,0.0,0,-2.004468251726705,147.00000000000009,4.903245834930145,20.085002511814764,-1.0217242966183733,-0.9961748857692534,12.124355652982144,1.3506048594976283,2.0844549309611367,0.9961748857692534,3.4339872044851463,0.1132075471698113,0.4634146341463414,0.3502070869765301,-0.3502070869765301
PerformanceRating,ibm,0.0964836302648843,0.0964836302648843,0.0042750726390519,0.0,0.8163265306122449,0.0,-0.9931972789115646,,0.9814814814814814,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,1.9645467084639436,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,1.9844399925669225,3.295836866004329,1.0,0.183673469387755,-0.8163265306122449,0.8163265306122449
BusinessTravel_Non-Travel,ibm,-0.0858684427653238,-0.0858684427653238,0.0044331511259867,0.8059701492537313,0.9230769230769232,0.987313432835821,-0.0074626865671642,0.1096440872560275,0.0192307692307692,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,6.6699671404252,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,2.929060809213252,3.295836866004329,0.1940298507462686,0.0769230769230768,-0.1171067738231917,0.1171067738231917
BusinessTravel_Travel_Frequently,ibm,0.1577882104010429,0.1577882104010429,0.0109378052883908,0.8412698412698413,0.6666666666666666,1.0305555555555557,-0.0079365079365079,-0.1825396825396825,0.025,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,2.2841634738186456,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,2.0623457316283687,3.295836866004329,0.1587301587301587,0.3333333333333333,0.1746031746031746,-0.1746031746031746
BusinessTravel_Travel_Rarely,ibm,-0.0731254447691229,-0.0731254447691229,0.0025578016912098,0.7647058823529411,0.831858407079646,0.9367647058823528,0.0088495575221239,0.0760020822488287,-0.0263157894736842,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,-0.3467267407420693,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,-1.2877023968344654,3.295836866004329,0.2352941176470588,0.168141592920354,-0.0671525247267048,0.0671525247267048
Department_Human Resources,ibm,-0.0235702260395515,-0.0235702260395515,0.0002950030797369,0.8142857142857143,0.8571428571428571,0.9975,-0.0071428571428571,0.0357142857142857,0.0192307692307692,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,16.651551724137917,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,4.2924544586319415,3.295836866004329,0.1857142857142857,0.1428571428571429,-0.0428571428571428,0.0428571428571428
Department_Research & Development,ibm,-0.1273022765401403,-0.1273022765401403,0.0079316997509464,0.7543859649122807,0.8555555555555555,0.924122807017544,0.011111111111111,0.1122807017543859,-0.0384615384615384,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,-1.80809571822276,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,-0.465502856536504,3.295836866004329,0.2456140350877192,0.1444444444444445,-0.1011695906432748,0.1011695906432748
Department_Sales,ibm,0.1415205431964591,0.1415205431964591,0.0096445444275098,0.8556701030927835,0.74,1.0481958762886598,-0.0103092783505154,-0.125979381443299,0.0357142857142857,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,-1.5564337006754358,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,0.6818582219642999,3.295836866004329,0.1443298969072165,0.26,0.1156701030927834,-0.1156701030927834
EducationField_Human Resources,ibm,-0.039256794194266,-0.039256794194266,0.0013857825407056,0.815068493150685,1.0,0.998458904109589,-0.0068493150684931,0.1780821917808219,-0.4814814814814814,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,147.00000000000009,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,12.12435565298214,3.295836866004329,0.184931506849315,0.0,-0.184931506849315,0.184931506849315
EducationField_Life Sciences,ibm,-0.0334674720376041,-0.0334674720376041,0.0005661752097472,0.8064516129032258,0.8333333333333334,0.9879032258064516,0.0185185185185184,0.0454002389486261,-0.0555555555555555,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,-1.7143506502423822,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,0.5560237543983452,3.295836866004329,0.1935483870967742,0.1666666666666666,-0.0268817204301076,0.0268817204301076
EducationField_Marketing,ibm,0.1231953438371339,0.1231953438371339,0.0068894370913536,0.8373983739837398,0.7083333333333334,1.0258130081300811,-0.008130081300813,-0.1371951219512195,0.025,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,1.408103214652836,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,1.840958977171337,3.295836866004329,0.1626016260162601,0.2916666666666666,0.1290650406504064,-0.1290650406504064
EducationField_Medical,ibm,-0.1182172211062671,-0.1182172211062671,0.0075167709117895,0.7864077669902912,0.8863636363636364,0.9633495145631068,-0.0097087378640776,0.0902471315092674,0.0227272727272727,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,-1.232903947408467,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,0.8854706164221097,3.295836866004329,0.2135922330097087,0.1136363636363636,-0.0999558693733451,0.0999558693733451
EducationField_Other,ibm,0.0113914354362234,0.0113914354362234,6.356376484609183e-05,0.8175182481751825,0.8,1.0014598540145985,-0.0072992700729926,-0.0248175182481751,0.02,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,10.155690913667252,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,3.4666542608452,3.295836866004329,0.1824817518248175,0.1999999999999999,0.0175182481751824,-0.0175182481751824
EducationField_Technical Degree,ibm,0.0854981960070961,0.0854981960070961,0.0032924125874913,0.8270676691729323,0.7142857142857143,1.013157894736842,-0.0075187969924812,-0.1203007518796992,0.0217391304347825,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,5.8426497277676965,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,2.78627652605669,3.295836866004329,0.1729323308270677,0.2857142857142857,0.1127819548872179,-0.1127819548872179
Gender_Female,ibm,-0.1313084819453705,-0.1313084819453705,0.0090144681855616,0.7752808988764045,0.8793103448275862,0.9497191011235956,-0.0112359550561798,0.0927934908950018,0.025,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,-1.83511870566073,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,0.4359330406878537,3.295836866004329,0.2247191011235955,0.1206896551724138,-0.1040294459511816,0.1040294459511816
Gender_Male,ibm,0.1313084819453705,0.1313084819453705,0.0090144681855616,0.8793103448275862,0.7752808988764045,1.077155172413793,0.0112359550561798,-0.0927934908950018,-0.025,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,-1.83511870566073,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,-0.4359330406878537,3.295836866004329,0.1206896551724138,0.2247191011235955,0.1040294459511816,-0.1040294459511816
JobRole_Healthcare Representative,ibm,-0.1211359279630872,-0.1211359279630872,0.0128668361673706,0.8043478260869565,1.0,0.9853260869565216,-0.0072463768115942,0.1884057971014492,-0.4814814814814814,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,11.837925481703596,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,3.698247781596949,3.295836866004329,0.1956521739130434,0.0,-0.1956521739130434,0.1956521739130434
JobRole_Human Resources,ibm,-0.0090601121257422,-0.0090601121257422,4.2031934181140096e-05,0.8156028368794326,0.8333333333333334,0.999113475177305,-0.0070921985815602,0.0106382978723404,0.0192307692307692,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,20.265875927284597,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,4.68938273344425,3.295836866004329,0.1843971631205674,0.1666666666666666,-0.0177304964539007,0.0177304964539007
JobRole_Laboratory Technician,ibm,0.0383482494423685,0.0383482494423685,0.0007131882074371,0.8235294117647058,0.7857142857142857,1.008823529411765,0.0357142857142857,-0.0021008403361344,-0.0833333333333333,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,0.5441683569979721,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,1.5927807159734044,3.295836866004329,0.1764705882352941,0.2142857142857143,0.0378151260504201,-0.0378151260504201
JobRole_Manager,ibm,-0.1599005372667078,-0.1599005372667078,0.0219766265834532,0.7954545454545454,1.0,0.9744318181818182,-0.0075757575757575,0.196969696969697,-0.4814814814814814,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,5.126908742598394,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,2.656564468372442,3.295836866004329,0.2045454545454545,0.0,-0.2045454545454545,0.2045454545454545
JobRole_Manufacturing Director,ibm,-0.0978492109580163,-0.0978492109580163,0.0084765965733303,0.8085106382978723,1.0,0.9904255319148936,-0.0070921985815602,0.1843971631205674,-0.4814814814814814,147,4.990432586778736,2,57,4.04305126783455,0,0,0,0,0,0,57,0,1.0,0.0,0.3877551020408163,-0.9473813189441862,2.5789473684210527,0.9473813189441862,0.1836734693877551,0.8163265306122449,0.5,0.3163265306122449,2,0,0,0.0,0.0,0,-2.0122028729225123,147.00000000000009,7.203862442351896,27.21557313387039,20.265875927284583,-1.2877023968344654,12.124355652982144,1.5350310213288108,2.475840809204947,4.68938273344425,3.295836866004329,0.1914893617021277,0.0,-0.1914893617021277,0.1914893617021277
