variable,data,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,kurtosis_var,skew_var,gini,simpson,shannon,ir,pos_prob
paid,student,-0.2241327258722103,0.0243107816016296,0.8571428571428571,0.6666666666666666,1.0879120879120878,0.8461538461538461,0.2142857142857143,0.0238095238095238,0.0833333333333333,-1.716314129818594,0.5802176171566391,0.09187398904409749,0.013675213151454885,0.9999271275534448,0.5713864513864514,0.1904761904761904
activities,student,-0.0157306945533635,0.000123687226542,0.7941176470588235,0.78125,1.0079185520361993,0.9915865384615384,0.0422794117647058,0.0294117647058823,0.0714285714285714,-2.059521074054622,0.0620532053862911,0.08497688011545042,0.014678898559346154,0.9999279330187468,0.9411706894059834,0.0128676470588234
nursery,student,-0.0513655332354728,0.0013587437503412,0.8235294117647058,0.7755102040816326,1.0452488687782806,0.9843014128728416,0.027611044417767,-0.0204081632653061,-0.0454545454545454,-0.735722860572801,-1.134687184206467,0.07032052364207543,0.011895910255969503,0.999925287938194,0.3468745925888783,0.0480192076830732
higher,student,0.1315758184497463,0.007506778002344,0.6,0.8032786885245902,0.7615384615384616,1.019546027742749,-0.0032786885245901,0.1999999999999999,0.25,9.042154566744731,-3.281608586963531,0.05997486024910485,0.008542444748474163,0.9999187452220922,0.08187698876223456,0.2032786885245902
internet,student,-0.0160799553621058,0.0001305990336713,0.8,0.7843137254901961,1.0153846153846156,0.995475113122172,0.0823529411764706,0.0666666666666666,0.1666666666666666,-0.233660130718956,-1.3320497804688298,0.06859624640991366,0.011323424811157782,0.9999245400617864,0.29404827287180224,0.0156862745098039
romantic,student,-0.0872103208494692,0.0037221697211326,0.813953488372093,0.7391304347826086,1.0330948121645795,0.9381270903010032,0.031344792719919,-0.0434782608695651,-0.0833333333333333,-1.6266430738119315,0.6508494197112903,0.09273612766017837,0.013456685767125824,0.9999269331889101,0.5348380092566138,0.0748230535894843
course,student,0.0859900183530171,0.0037488504076523,0.7567567567567568,0.8275862068965517,0.9604989604989608,1.050397877984085,-0.1053122087604845,-0.0344827586206896,-0.1,-1.999068033550792,0.2499417453097066,0.08756329596369307,0.014479637485718146,0.999927783532899,0.7837625340328043,0.0708294501397949
Mjob_at_home,student,-0.1388977408656541,0.0090709190834481,0.82,0.6875,1.040769230769231,0.8725961538461539,0.0699999999999999,-0.0625,-0.1,-0.5027343749999997,1.2302194687966246,0.09877109797274455,0.011611029954101643,0.999924927537321,0.3199331695331695,0.1324999999999999
Mjob_health,student,0.0084887624806287,3.6505018364899056e-05,0.7868852459016393,0.8,0.9987389659520808,1.0153846153846156,0.0032786885245901,0.0163934426229508,0.0384615384615384,9.042154566744738,3.281608586963533,0.10825462274963425,0.008542444748474163,0.9999187452220922,0.08187698876223456,0.0131147540983607
Mjob_other,student,0.019550613012972,0.0001926817877955,0.782608695652174,0.8,0.9933110367892976,1.0153846153846156,0.0043478260869564,0.0217391304347825,0.05,-1.2698466614906825,0.8772595534098865,0.09532254350842102,0.012718600429629265,0.9999262167559257,0.43472705907488507,0.017391304347826
Mjob_services,student,0.136118663074003,0.0101788709009878,0.7551020408163265,0.8823529411764706,0.9583987441130298,1.1199095022624437,-0.1068427370948379,0.0204081632653061,0.0416666666666666,-0.7357228605728006,1.1346871842064667,0.09790895935666367,0.011895910255969503,0.999925287938194,0.3468745925888783,0.127250900360144
Mjob_teacher,student,-0.0344116356327229,0.0005718978819362,0.7931034482758621,0.75,1.0066312997347482,0.951923076923077,0.0603448275862068,0.0172413793103448,0.0416666666666666,3.7560614224137927,2.375525442386288,0.1056682069013916,0.009334888622128817,0.999920932811346,0.13784631026010333,0.0431034482758621
Fjob_at_home,student,0.1132277034144595,0.0111249462464234,0.7777777777777778,1.0,0.9871794871794872,1.2692307692307692,-0.2063492063492064,0.0158730158730159,0.0357142857142857,18.51001511715797,4.466517299385985,0.10997889998179601,0.008044242811612054,0.9999169402369337,0.0475254475254475,0.2222222222222222
Fjob_health,student,0.0917249232131678,0.0073510991499716,0.78125,1.0,0.9915865384615384,1.2692307692307694,-0.203125,0.015625,0.0357142857142857,30.373535156249982,5.608353460690492,0.11084103859787689,0.007804877521904484,0.999915876995522,0.031154791154791153,0.21875
Fjob_other,student,0.0113144760990812,6.409606420271219e-05,0.7837837837837838,0.7931034482758621,0.9948024948024948,1.0066312997347482,-0.0438024231127679,-0.0344827586206896,-0.0833333333333333,-1.999068033550792,0.2499417453097065,0.08756329596369307,0.014479637485718146,0.999927783532899,0.7837625340328043,0.0093196644920783
Fjob_services,student,-0.1884783576258082,0.0174104161767832,0.85,0.6923076923076923,1.0788461538461538,0.8786982248520709,0.1826923076923077,0.025,0.0833333333333333,-1.859933035714286,0.444283350253529,0.09014971181193572,0.01405975343074849,0.99992745219442,0.6499656019656019,0.1576923076923077
Fjob_teacher,student,0.1640825308284734,0.0228692441315477,0.7666666666666667,1.0,0.9730769230769232,1.2692307692307692,-0.2166666666666666,0.0166666666666667,0.0357142857142857,6.685391865079368,2.912669321794872,0.10739248413355336,0.008800879561666827,0.9999195322058323,0.09991154791154792,0.2333333333333332
reason_course,student,-0.0045448911641126,1.0321377916344687e-05,0.7894736842105263,0.7857142857142857,1.0020242914979758,0.9972527472527472,-0.031954887218045,-0.0357142857142857,-0.0833333333333333,-1.961978047798067,0.3137457547341822,0.08842543457977396,0.014362656568169896,0.999927693507656,0.7368162420793999,0.0037593984962406
reason_home,student,-0.1607995536210587,0.0120009449009216,0.8235294117647058,0.6666666666666666,1.0452488687782806,0.8461538461538463,0.1764705882352941,0.0196078431372549,0.0555555555555555,-0.2336601307189556,1.3320497804688305,0.09963323658882543,0.011323424811157782,0.9999245400617864,0.29404827287180224,0.1568627450980392
reason_other,student,0.115896952551286,0.0077448363581293,0.7678571428571429,0.9,0.9745879120879122,1.1423076923076922,-0.1142857142857143,0.0178571428571429,0.0384615384615384,2.0177774234693846,1.989355918347964,0.10394392966922984,0.009888751019343053,0.9999221450331927,0.1784906984906984,0.1321428571428571
reason_reputation,student,0.0705983748283031,0.0026424366949757,0.7735849056603774,0.8461538461538461,0.9818577648766328,1.0739644970414202,-0.0537010159651668,0.0188679245283018,0.0416666666666666,0.4447439353099729,1.559549100293547,0.10135751382098719,0.010745466230897855,0.9999236787220116,0.24520884520884517,0.0725689404934687
guardian_father,student,0.2813992188368527,0.0626271985819018,0.7254901960784313,1.0,0.9208144796380092,1.2692307692307694,-0.2549019607843137,0.0196078431372549,0.0357142857142857,-0.2336601307189565,1.3320497804688298,0.09963323658882543,0.011323424811157782,0.9999245400617864,0.29404827287180224,0.2745098039215686
guardian_mother,student,-0.0361692631101309,0.0006635020688654,0.8095238095238095,0.7777777777777778,1.0274725274725276,0.9871794871794872,0.0095238095238094,-0.0222222222222222,-0.05,-1.4051398337112622,-0.7989949043284672,0.07376907810639896,0.012976479605635595,0.9999264783004088,0.4666142506142506,0.0317460317460317
guardian_other,student,-0.3516054232038715,0.049287567441652,0.8333333333333334,0.3333333333333333,1.0576923076923077,0.4230769230769231,0.5166666666666666,0.0166666666666667,0.05,6.685391865079368,2.912669321794872,0.10739248413355336,0.008800879561666827,0.9999195322058323,0.09991154791154792,0.5
school_MS,student,-0.0473248524280301,0.0011092419680316,0.7272727272727273,0.6818181818181818,1.0212765957446808,0.9574468085106382,0.0909090909090909,0.0454545454545454,0.0833333333333333,-1.5234375000000002,0.7236585110568382,0.09359826627625925,0.013223139971872121,0.9999267169297217,0.49995085995085997,0.0454545454545455
sex_M,student,0.0718127398565546,0.0026010114590027,0.6842105263157895,0.75,0.9608062709966404,1.053191489361702,-0.0131578947368421,0.0526315789473684,0.0833333333333333,-1.961978047798067,0.3137457547341822,0.08842543457977396,0.014362656568169896,0.999927693507656,0.7368162420793999,0.0657894736842105
address,student,0.2877161817792752,0.041121034166719,0.5555555555555556,0.8205128205128205,0.7801418439716311,1.1522094926350244,-0.3162393162393162,-0.0512820512820513,-0.1428571428571428,-1.9157848324515,-0.3784562942621866,0.07894190980288425,0.014222221698751203,0.9999275831324161,0.6922774522774523,0.2649572649572649
famsize,student,0.0254075534402672,0.0003262886356052,0.7058823529411765,0.7333333333333333,0.9912390488110135,1.0297872340425531,-0.0745098039215687,-0.0470588235294117,-0.0916666666666666,-0.233660130718956,1.3320497804688298,0.09963323658882543,0.011323424811157782,0.9999245400617864,0.29404827287180224,0.0274509803921567
Pstatus,student,0.0708967088520436,0.0023718451659065,0.6,0.7213114754098361,0.8425531914893616,1.0129054761074292,0.0622950819672131,0.1836065573770491,0.2205882352941176,9.042154566744728,-3.281608586963531,0.05997486024910485,0.008542444748474163,0.9999187452220922,0.08187698876223456,0.1213114754098361
schoolsup,student,0.001646642213077,1.3575080577699072e-06,0.711864406779661,0.7142857142857143,0.9996393797331408,1.0030395136778114,-0.1283292978208232,-0.12590799031477,-0.2205882352941176,5.008215150466968,2.61864718992973,0.10653034551747248,0.009065155281159887,0.9999202587981336,0.1185574480489734,0.0024213075060532
famsup,student,-0.1583456392852274,0.0128022819523383,0.7931034482758621,0.6486486486486487,1.1137197358767426,0.9108683151236344,0.2134203168685926,0.0689655172413793,0.1666666666666666,-1.9990680335507924,-0.2499417453097062,0.08066618703504602,0.014479637485718146,0.999927783532899,0.7837625340328043,0.1444547996272134
paid,student,0.1052598642525359,0.00583929053275,0.6862745098039216,0.8,0.9637046307884856,1.123404255319149,-0.0745098039215687,0.0392156862745097,0.0625,-0.2336601307189565,1.3320497804688298,0.09963323658882543,0.011323424811157782,0.9999245400617864,0.29404827287180224,0.1137254901960784
activities,student,0.0811614523348518,0.00330556956985,0.6764705882352942,0.75,0.9499374217772216,1.053191489361702,-0.0753676470588234,-0.0018382352941176,-0.0170454545454545,-2.059521074054623,0.062053205386291,0.08497688011545042,0.014678898559346154,0.9999279330187468,0.9411706894059834,0.0735294117647058
nursery,student,0.0216727280247806,0.0002325416755738,0.6923076923076923,0.7169811320754716,0.972176759410802,1.0068245684464072,0.0333817126269957,0.0580551523947749,0.0916666666666666,0.4447439353099724,-1.559549100293547,0.0668719691777519,0.010745466230897855,0.9999236787220116,0.24520884520884517,0.0246734397677793
higher,student,0.1481502218759098,0.0100324503145944,0.5,0.7333333333333333,0.7021276595744681,1.0297872340425531,-0.2666666666666667,-0.0333333333333333,-0.0625,6.685391865079365,-2.912669321794871,0.06083699886518573,0.008800879561666827,0.9999195322058323,0.09991154791154792,0.2333333333333332
internet,student,0.0685802265992402,0.0023174975939902,0.6666666666666666,0.7333333333333333,0.9361702127659576,1.0297872340425531,-0.0412698412698412,0.0253968253968254,0.0297619047619047,-1.4051398337112635,-0.798994904328467,0.07376907810639896,0.012976479605635595,0.9999264783004088,0.4666142506142506,0.0666666666666666
romantic,student,-0.0473248524280301,0.0011092419680316,0.7272727272727273,0.6818181818181818,1.0212765957446808,0.9574468085106382,0.0227272727272727,-0.0227272727272727,-0.0297619047619047,-1.5234375000000002,0.7236585110568382,0.09359826627625925,0.013223139971872121,0.9999267169297217,0.49995085995085997,0.0454545454545455
course,student,-0.0244384487087312,0.0002982600248663,0.7222222222222222,0.7,1.0141843971631206,0.9829787234042552,0.0166666666666667,-0.0055555555555555,-0.0055555555555555,-2.0274884259259265,0.1868478241109591,0.08670115734761219,0.014571948474898927,0.9999278533789716,0.8333169533169533,0.0222222222222222
Mjob_at_home,student,-0.1058139074151056,0.0053719808064476,0.7358490566037735,0.6153846153846154,1.0333199518265757,0.8641571194762685,0.158200290275762,0.0377358490566037,0.0714285714285714,0.4447439353099729,1.559549100293547,0.10135751382098719,0.010745466230897855,0.9999236787220116,0.24520884520884517,0.1204644412191581
Mjob_health,student,0.1820320902957876,0.0269559688894056,0.6885245901639344,1.0,0.966864318102546,1.404255319148936,-0.2786885245901639,0.0327868852459016,0.0526315789473684,9.042154566744736,3.281608586963532,0.10825462274963425,0.008542444748474163,0.9999187452220922,0.08187698876223456,0.3114754098360656
Mjob_other,student,0.0427672852402796,0.0009172997686827,0.6944444444444444,0.7333333333333333,0.975177304964539,1.0297872340425531,-0.0444444444444445,-0.0055555555555555,-0.0170454545454545,-2.0274884259259265,0.1868478241109592,0.08670115734761219,0.014571948474898927,0.9999278533789716,0.8333169533169533,0.0388888888888888
Mjob_services,student,-0.0544447573720013,0.0014527375499404,0.7254901960784313,0.6666666666666666,1.0187734668335418,0.9361702127659576,0.011764705882353,-0.0470588235294117,-0.0642857142857143,-0.2336601307189552,1.33204978046883,0.09963323658882543,0.011323424811157782,0.9999245400617864,0.29404827287180224,0.0588235294117647
Mjob_teacher,student,-0.02190714979832,0.0002334621735349,0.7142857142857143,0.6666666666666666,1.0030395136778114,0.9361702127659576,0.0793650793650794,0.0317460317460317,0.0555555555555555,18.51001511715797,4.466517299385986,0.10997889998179601,0.008044242811612054,0.9999169402369337,0.0475254475254475,0.0476190476190476
Fjob_at_home,student,0.055567690721872,0.0016502102106085,0.7049180327868853,0.8,0.9898848971049876,1.1234042553191488,-0.0622950819672131,0.0327868852459016,0.0555555555555555,9.042154566744736,3.281608586963532,0.10825462274963425,0.008542444748474163,0.9999187452220922,0.08187698876223456,0.0950819672131147
Fjob_health,student,0.0788626185355985,0.0051910210402014,0.7076923076923077,1.0,0.9937806873977088,1.4042553191489362,-0.2615384615384615,0.0307692307692307,0.0526315789473684,66.00000000000003,8.124038404635966,0.11170317721395777,0.00757217173991906,0.999914636997916,0.015287847287847203,0.2923076923076922
Fjob_other,student,-0.0041035851346602,8.423062394513625e-06,0.7142857142857143,0.7105263157894737,1.0030395136778114,0.9977603583426652,0.075187969924812,0.0714285714285714,0.125,-1.9619780477980664,-0.3137457547341828,0.07980404841896513,0.014362656568169896,0.999927693507656,0.7368162420793999,0.0037593984962406
Fjob_services,student,0.0032657250761542,5.336755233370516e-06,0.7111111111111111,0.7142857142857143,0.998581560283688,1.0030395136778114,-0.0984126984126984,-0.0952380952380952,-0.1666666666666666,-1.4051398337112628,0.7989949043284676,0.09446040489234013,0.012976479605635595,0.9999264783004088,0.4666142506142506,0.0031746031746031
Fjob_teacher,student,-0.19508121427227,0.0191574464923676,0.7230769230769231,0.0,1.0153846153846156,0.0,0.7538461538461538,0.0307692307692307,0.5555555555555556,66.00000000000003,8.124038404635966,0.11170317721395777,0.00757217173991906,0.999914636997916,0.015287847287847203,0.7230769230769231
reason_course,student,0.1701772294715547,0.0149957620246592,0.65,0.8076923076923077,0.9127659574468084,1.1342062193126023,-0.1076923076923077,0.05,0.0714285714285714,-1.8599330357142865,0.4442833502535289,0.09014971181193572,0.01405975343074849,0.99992745219442,0.6499656019656019,0.1576923076923077
reason_home,student,0.0820178254540392,0.0035719275859184,0.6964285714285714,0.8,0.9779635258358662,1.1234042553191488,-0.1857142857142857,-0.082142857142857,-0.2205882352941176,2.0177774234693846,1.989355918347964,0.10394392966922984,0.009888751019343053,0.9999221450331927,0.1784906984906984,0.1035714285714286
reason_other,student,-0.2349160621922394,0.0251176700409163,0.7543859649122807,0.4444444444444444,1.059350503919373,0.624113475177305,0.3450292397660819,0.0350877192982456,0.0714285714285714,2.787524366471736,2.1688585404357417,0.10480606828531072,0.00960960908369422,0.9999215600601818,0.15781197465407987,0.3099415204678363
reason_reputation,student,-0.0685802265992402,0.0023174975939902,0.7333333333333333,0.6666666666666666,1.0297872340425531,0.9361702127659576,0.0412698412698412,-0.0253968253968254,-0.0297619047619047,-1.4051398337112622,0.7989949043284679,0.09446040489234013,0.012976479605635595,0.9999264783004088,0.4666142506142506,0.0666666666666666
guardian_father,student,0.0024804962600203,3.079805311861916e-06,0.7115384615384616,0.7142857142857143,0.9991816693944352,1.0030395136778114,-0.0549450549450549,-0.0521978021978021,-0.0916666666666666,0.0789221938775512,1.4413404638007237,0.10049537520490631,0.01103448223345649,0.9999241242706778,0.26915894915894917,0.0027472527472527
guardian_mother,student,-0.0347144456886898,0.0006091140070518,0.7368421052631579,0.7021276595744681,1.0347144456886896,0.98596650067904,0.0660694288913773,0.0313549832026875,0.0642857142857143,-1.115221564549672,-0.95891690283348,0.0720448008742372,0.012451361343295603,0.9999259316728608,0.4041967693031522,0.0347144456886897
guardian_other,student,0.055567690721872,0.0016502102106085,0.7049180327868853,0.8,0.9898848971049876,1.1234042553191488,-0.0622950819672131,0.0327868852459016,0.0555555555555555,9.042154566744731,3.2816085869635314,0.10825462274963425,0.008542444748474163,0.9999187452220922,0.08187698876223456,0.0950819672131147
school_MS,student,0.0883452208598772,0.0039531885073612,0.5909090909090909,0.6818181818181818,0.951219512195122,1.097560975609756,-0.0681818181818181,0.0227272727272727,0.0277777777777777,-1.5234375000000004,0.7236585110568382,0.09359826627625925,0.013223139971872121,0.9999267169297217,0.49995085995085997,0.0909090909090908
sex_M,student,0.171633387070098,0.0148756432712304,0.5428571428571428,0.7096774193548387,0.8738675958188153,1.142407553107789,-0.1990783410138249,-0.032258064516129,-0.0555555555555555,-2.0475641869651087,0.1242778680186566,0.08583901873153131,0.01463860880886265,0.9999279031767675,0.8857030537030537,0.1668202764976959
address,student,-0.0508182684986356,0.0013074489987724,0.6666666666666666,0.6078431372549019,1.0731707317073171,0.9784791965566716,0.0392156862745097,-0.0196078431372549,-0.025,-0.233660130718956,-1.33204978046883,0.06859624640991366,0.011323424811157782,0.9999245400617864,0.29404827287180224,0.0588235294117647
famsize,student,-0.1114686628072753,0.0061177337696613,0.6530612244897959,0.5294117647058824,1.051269288203086,0.8522238163558106,0.0648259303721487,-0.0588235294117647,-0.0625,-0.7357228605728006,1.1346871842064667,0.09790895935666367,0.011895910255969503,0.999925287938194,0.3468745925888783,0.1236494597839135
Pstatus,student,0.0353501187868729,0.0006165672051658,0.5714285714285714,0.6271186440677966,0.9198606271777005,1.0095080611823066,-0.072639225181598,-0.0169491525423728,-0.0238095238095238,5.008215150466971,-2.6186471899297303,0.06169913748126661,0.009065155281159887,0.9999202587981336,0.1185574480489734,0.0556900726392252
schoolsup,student,-0.1305602604445819,0.0082172233406567,0.639344262295082,0.4,1.029188324670132,0.6439024390243903,0.039344262295082,-0.1999999999999999,-0.1666666666666666,9.042154566744736,3.2816085869635336,0.10825462274963425,0.008542444748474163,0.9999187452220922,0.08187698876223456,0.239344262295082
famsup,student,-0.1414950400625752,0.0101484363095301,0.7037037037037037,0.5641025641025641,1.132791327913279,0.9080675422138836,0.1139601139601139,-0.0256410256410256,-0.03125,-1.9157848324515,-0.3784562942621865,0.07894190980288425,0.014222221698751203,0.9999275831324161,0.6922774522774523,0.1396011396011396
paid,student,-0.0288338201329107,0.0004141054097329,0.6304347826086957,0.6,1.014846235418876,0.9658536585365854,0.0521739130434782,0.0217391304347825,0.0294117647058823,-1.2698466614906834,0.877259553409886,0.09532254350842102,0.012718600429629265,0.9999262167559257,0.43472705907488507,0.0304347826086957
activities,student,-0.0985365853658536,0.0048266798895001,0.6585365853658537,0.56,1.0600832837596668,0.9014634146341464,0.0585365853658537,-0.04,-0.05,-1.793728222996516,0.51145416789157,0.0910118504280166,0.013876842494561564,0.999927300436414,0.6097177443518906,0.0985365853658536
nursery,student,0.0701085933850792,0.0024390758217025,0.5714285714285714,0.6444444444444445,0.9198606271777005,1.0373983739837398,-0.0952380952380952,-0.0222222222222222,-0.0333333333333333,-1.4051398337112622,-0.7989949043284672,0.07376907810639896,0.012976479605635595,0.9999264783004088,0.4666142506142506,0.073015873015873
higher,student,0.0125194770289325,7.787278056503588e-05,0.6,0.6229508196721312,0.9658536585365854,1.002798880447821,-0.039344262295082,-0.0163934426229508,-0.0217391304347826,9.042154566744724,-3.2816085869635296,0.05997486024910485,0.008542444748474163,0.9999187452220922,0.08187698876223456,0.0229508196721311
internet,student,-0.1253517289633013,0.0081503093788918,0.7333333333333333,0.5882352941176471,1.180487804878049,0.9469153515064562,0.1254901960784313,-0.0196078431372549,-0.025,-0.233660130718956,-1.33204978046883,0.06859624640991366,0.011323424811157782,0.9999245400617864,0.29404827287180224,0.1450980392156862
romantic,student,-0.0590281336100955,0.0017340706683997,0.6428571428571429,0.5833333333333334,1.034843205574913,0.9390243902439024,0.0833333333333332,0.0238095238095238,0.0333333333333333,-1.7163141298185949,0.5802176171566391,0.09187398904409749,0.013675213151454885,0.9999271275534448,0.5713864513864514,0.0595238095238095
course,student,0.182087128393124,0.0169471473880291,0.55,0.7307692307692307,0.8853658536585366,1.176360225140713,-0.1557692307692307,0.025,0.0277777777777777,-1.8599330357142865,0.4442833502535289,0.09014971181193572,0.01405975343074849,0.99992745219442,0.6499656019656019,0.1807692307692306
Mjob_at_home,student,0.1275153426126676,0.0083700820698287,0.5833333333333334,0.7222222222222222,0.9390243902439024,1.1626016260162602,-0.1180555555555555,0.0208333333333333,0.025,-0.9383783895502638,1.0445110904000732,0.09704682074058278,0.012176559597211487,0.9999256223386416,0.37493857493857496,0.1388888888888888
Mjob_health,student,0.0204479452977299,0.0002125526820956,0.6190476190476191,0.6666666666666666,0.9965156794425086,1.0731707317073171,-0.0317460317460317,0.0158730158730159,0.0208333333333333,18.51001511715796,4.466517299385983,0.10997889998179601,0.008044242811612054,0.9999169402369337,0.0475254475254475,0.0476190476190475
Mjob_other,student,-0.1653771250685383,0.0136852299365909,0.6944444444444444,0.5333333333333333,1.1178861788617886,0.8585365853658538,0.1277777777777777,-0.0333333333333333,-0.0384615384615384,-2.0274884259259265,0.1868478241109592,0.08670115734761219,0.014571948474898927,0.9999278533789716,0.8333169533169533,0.1611111111111111
Mjob_services,student,-0.0184787287071959,0.0001697668215587,0.625,0.6,1.0060975609756095,0.9658536585365854,0.0428571428571429,0.0178571428571429,0.0238095238095238,2.0177774234693864,1.9893559183479637,0.10394392966922984,0.009888751019343053,0.9999221450331927,0.1784906984906984,0.025
Mjob_teacher,student,0.1055213063867168,0.0060727194104018,0.6065573770491803,0.8,0.9764094362255096,1.2878048780487803,-0.1770491803278688,0.0163934426229508,0.0208333333333333,9.042154566744736,3.281608586963532,0.10825462274963425,0.008542444748474163,0.9999187452220922,0.08187698876223456,0.1934426229508197
Fjob_at_home,student,-0.0928023664905186,0.0041958260760413,0.6379310344827587,0.5,1.0269133725820017,0.8048780487804877,0.0129310344827586,-0.125,-0.125,3.7560614224137927,2.375525442386288,0.1056682069013916,0.009334888622128817,0.999920932811346,0.13784631026010333,0.1379310344827586
Fjob_health,student,0.0204479452977299,0.0002125526820956,0.6190476190476191,0.6666666666666666,0.9965156794425086,1.0731707317073171,-0.0317460317460317,0.0158730158730159,0.0208333333333333,18.510015117157955,4.466517299385983,0.10997889998179601,0.008044242811612054,0.9999169402369337,0.0475254475254475,0.0476190476190475
Fjob_other,student,-0.0144382693941403,0.0001043296934741,0.6296296296296297,0.6153846153846154,1.0135501355013548,0.9906191369606004,0.0512820512820512,0.037037037037037,0.05,-1.9157848324515,-0.3784562942621866,0.07894190980288425,0.014222221698751203,0.9999275831324161,0.6922774522774523,0.0142450142450142
Fjob_services,student,0.0995567770810775,0.0051059021510003,0.5961538461538461,0.7142857142857143,0.9596622889305816,1.149825783972125,-0.0989010989010988,0.0192307692307692,0.0238095238095238,0.0789221938775504,1.4413404638007232,0.10049537520490631,0.01103448223345649,0.9999241242706778,0.26915894915894917,0.1181318681318681
Fjob_teacher,student,-0.0441726104299386,0.0009472880898738,0.625,0.5,1.0060975609756098,0.8048780487804877,0.140625,0.015625,0.0208333333333333,30.373535156249982,5.608353460690492,0.11084103859787689,0.007804877521904484,0.999915876995522,0.031154791154791153,0.125
reason_course,student,-0.171633387070098,0.0148756432712304,0.7096774193548387,0.5428571428571428,1.142407553107789,0.8738675958188153,0.1990783410138249,0.032258064516129,0.0555555555555555,-2.0475641869651087,-0.1242778680186566,0.08239046426720778,0.01463860880886265,0.9999279031767675,0.8857030537030537,0.1668202764976959
reason_home,student,-0.1296553375939615,0.0082284576086276,0.6538461538461539,0.5,1.052532833020638,0.8048780487804877,0.0824175824175824,-0.0714285714285714,-0.0833333333333333,0.0789221938775499,1.4413404638007232,0.10049537520490631,0.01103448223345649,0.9999241242706778,0.26915894915894917,0.1538461538461538
reason_other,student,0.0660893525145885,0.0022623493548273,0.6101694915254238,0.7142857142857143,0.9822240595287308,1.149825783972125,-0.0871670702179177,0.0169491525423728,0.0217391304347826,5.008215150466966,2.61864718992973,0.10653034551747248,0.009065155281159887,0.9999202587981336,0.1185574480489734,0.1041162227602905
reason_reputation,student,0.3299772983427841,0.080222225708161,0.5535714285714286,1.0,0.8911149825783972,1.6097560975609757,-0.4285714285714286,0.0178571428571429,0.02,2.017777423469384,1.989355918347964,0.10394392966922984,0.009888751019343053,0.9999221450331927,0.1784906984906984,0.4464285714285714
guardian_father,student,0.1515585145719338,0.0118760267061836,0.574468085106383,0.7368421052631579,0.9247535028541776,1.1861360718870346,-0.2150055991041433,-0.0526315789473684,-0.1,-1.1152215645496724,0.95891690283348,0.0961846821245019,0.012451361343295603,0.9999259316728608,0.4041967693031522,0.1623740201567748
guardian_mother,student,0.0248966320744081,0.0003095705356987,0.6071428571428571,0.631578947368421,0.9773519163763066,1.0166880616174585,0.0112781954887218,0.0357142857142857,0.0454545454545454,-1.9619780477980664,-0.3137457547341828,0.07980404841896513,0.014362656568169896,0.999927693507656,0.7368162420793999,0.0244360902255639
guardian_other,student,-0.2358172090784745,0.0269534471167394,0.6666666666666666,0.3333333333333333,1.0731707317073171,0.5365853658536586,0.3508771929824562,0.0175438596491228,0.0263157894736842,2.787524366471737,2.168858540435741,0.10480606828531072,0.00960960908369422,0.9999215600601818,0.15781197465407987,0.3333333333333333
iFeb55,us,0.1103210622637872,0.0083345057089108,0.0893296955724912,0.3364124597207304,0.9502306245300712,3.578534771124509,-0.2461835876111819,-0.0164187656091201,-0.0032169196875042,47.82996567351828,7.059006767356207,0.11148783983242028,1.8932411204381368e-11,0.0067061421625892285,0.019205034080932805,0.2470827641482391
dIncome4,us,0.2047924057817398,0.0309927739846127,0.0660263132564301,0.2080391428217515,0.7023445504766319,2.212983749057912,-0.1402825782059406,-0.0154973562489829,0.0022492995373989,0.3205490205158514,1.5233339793622522,0.10135354732893463,2.436237879394348e-10,0.03915362328258633,0.2453169642208656,0.1420128295653213
dIncome5,us,-0.2498101627969422,0.0434684811227506,0.1076205640417479,0.0097138510152729,1.1447968687935466,0.1033295664748395,0.0974682204574855,0.0039833739692802,0.021199901813891,2.35416438822878,2.0866588689657752,0.10465425790380856,1.65172764442503e-10,0.03164905331197194,0.16140040886231544,0.0979067130264749
dIncome6,us,-0.100020649329926,0.0076165299122406,0.0969039036639173,0.0087893042832384,1.0308000750236748,0.0934948456358381,0.0875659921662399,0.0076277193177681,0.0049050913967288,25.466432938245347,5.240823003128444,0.1106955304146227,3.444355913426109e-11,0.010792670988848943,0.03388178268435342,0.0881145993806788
dIncome7,us,-0.1053103419693796,0.0070920360016672,0.0978030012882559,0.0397235539505634,1.04036408497147,0.4225530741719199,0.058243759281905,0.0007477118724235,0.011114936026593,10.376094925500665,3.517955444344241,0.10884773430528057,7.216627299579635e-11,0.018602163811949502,0.06980953333378379,0.0580794473376925
dIncome8,us,0.0272571613518992,0.0016235435715179,0.0946500484273844,0.0795203836930455,1.0068250434814143,0.8458856080864429,0.0154060620596656,-0.0013725578643982,0.0018750025571047,18.625408226592945,4.541503792274445,0.11015227882140886,4.5311310283482825e-11,0.013290172226965656,0.04419164093120347,0.0151296647343388
iKorean,us,0.0682160591870408,0.0036243204197949,0.0910204403625538,0.2384584504215174,0.9682156570266656,2.5365643621233755,-0.1439605937280657,-0.0183729965161739,0.003837391283246,44.36504846013308,6.809162027580886,0.11141215032625029,2.0403234668185815e-11,0.007125802022176589,0.020589084209556876,0.1474380100589636
