variable,data,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy
 El-Salvador,adult,0.0186026389790179,0.0831170235777633,0.0545061856382611,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,253.24823738751428,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,15.97136609584618,6.61338421837956
 England,adult,-0.1790758706100905,-0.198213074632147,0.0875555935287516,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,276.7252280867558,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,16.689707901741453,6.61338421837956
 France,adult,-0.8155936590100291,0.1662892267874474,0.3894672160774958,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1027.9967656388983,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,32.08320831915206,6.61338421837956
 Germany,adult,0.1858579305870905,-0.1069796243328516,-0.6148246827040763,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,276.7252280867558,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,16.689707901741453,6.61338421837956
 Greece,adult,-0.4824050086355785,-0.1675302245250431,0.8895737616474444,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,511.4967689934019,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,22.65317045101106,6.61338421837956
 Guatemala,adult,0.0743021790023411,0.166612641815235,0.3879757984135077,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,339.33075468514994,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,18.469201592001475,6.61338421837956
 Haiti,adult,0.1853769006793917,0.1662892267874474,-0.6124873410116891,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1027.9967656388983,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,32.08320831915206,6.61338421837956
 Hungary,adult,0.1852570320077594,0.1661817006142903,-0.6124252541074511,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,3093.999999999999,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,55.62373594069352,6.61338421837956
 Italy,adult,-0.1902948801036941,0.0412346079066753,0.5557521071615057,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,382.3721767252878,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,19.59910730035718,6.61338421837956
 Jamaica,adult,0.1022604369457062,0.1667748215444516,0.3878820699614596,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,253.2482373875141,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,15.97136609584617,6.61338421837956
 Japan,adult,0.1853769006793917,0.1662892267874474,-0.6124873410116891,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1027.9967656388983,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,32.08320831915206,6.61338421837956
 Mexico,adult,0.188424860243341,0.0922362926792949,-0.6168579475444464,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,53.48311685526131,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,7.446377986343404,6.61338421837956
 Nicaragua,adult,0.1855569948186528,0.1664507772020725,-0.612580670109737,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,511.49676899340176,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,22.65317045101106,6.61338421837956
 Outlying-US(Guam-USVI-etc),adult,0.1852570320077594,0.1661817006142903,-0.6124252541074511,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,3093.999999999999,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,55.62373594069351,6.61338421837956
 Peru,adult,0.1853769006793917,0.1662892267874474,-0.6124873410116891,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1027.9967656388983,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,32.08320831915204,6.61338421837956
 Philippines,adult,-0.8150662786938248,0.1661817006142903,0.3882245705104437,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,3093.999999999999,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,55.62373594069351,6.61338421837956
 Poland,adult,0.1857976653696498,-0.2346303501945525,-0.6154934761309854,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,304.8976823671831,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,17.512869356503913,6.61338421837956
 Portugal,adult,0.1855569948186528,0.1664507772020725,-0.612580670109737,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,511.49676899340176,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,22.65317045101106,6.61338421837956
 Puerto-Rico,adult,0.0521164880372415,0.0329544224315254,-0.0355547987752214,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,201.59912003961588,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,14.26424916555726,6.61338421837956
 Scotland,adult,0.1852570320077594,0.1661817006142903,-0.6124252541074511,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,3093.9999999999995,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,55.62373594069352,6.61338421837956
 Trinadad&Tobago,adult,0.1853169469598965,-0.3340879689521345,-0.6131505193163708,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1544.4974120502936,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,39.31283543530704,6.61338421837956
 United-States,adult,-0.048541441689429,-0.0321708627127137,0.0563811518092578,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,7.52732227364625,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,-3.085847847200726,6.61338421837956
 Yugoslavia,adult,0.1852570320077594,-0.8341416100872939,-0.6131195155110616,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,3093.9999999999995,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,55.62373594069352,6.61338421837956
Not known,adult,0.0057828696126568,0.0124386252045826,0.0099438085506621,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,74.46832658645651,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,8.7418642030084,6.61338421837956
age between 10 and 20,adult,0.1965020576131687,0.1762688614540466,-0.6183628612676557,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,12.465138544379744,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,3.8022468805192746,6.61338421837956
age between 20 and 30,adult,0.2198145620022753,0.1418452787258248,-0.4942922257242014,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,-0.5536565070312305,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,1.202789175818187,6.61338421837956
age between 30 and 40,adult,0.0034357310502881,-0.0340633087466074,-0.0798641150459938,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,-0.7089234371732069,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,1.1364573189588223,6.61338421837956
age between 40 and 50,adult,-0.1537680677063522,-0.0901887599847851,0.1520994663739556,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,-0.3091136675402621,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,1.300417842617068,6.61338421837956
age between 50 and 60,adult,-0.1961562613935747,-0.0796141570120817,0.2646853078619368,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,2.581544233426197,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,2.1400644637088138,6.61338421837956
age between 60 and 70,adult,-0.0466918776322329,-0.0777275048882789,-0.0051194787420871,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,10.48138206303493,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,3.531940993866109,6.61338421837956
age>70,adult,0.0551366660721138,0.0356839789636403,-0.0729075005053922,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,45.817370983856,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,6.912868758945283,6.61338421837956
hour<10,adult,0.1873161163779012,0.1391304347826086,-0.6141886713579042,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,83.54833588193245,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,9.24631437965351,6.61338421837956
hours between 10 and 20,adult,0.1634318380895302,0.1436663439521768,-0.1160541609380441,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,23.461673264381275,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,5.044453167828223,6.61338421837956
hours between 20 and 30,adult,0.1746968347492463,0.1407320498766785,-0.2337827613172929,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,7.677952984669435,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,3.1101431281397804,6.61338421837956
hours between 30 and 40,adult,0.1139808983542457,0.0675628575549252,-0.1779007005077629,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,3.595462496534179,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,2.3649817678898004,6.61338421837956
hour between 40 and 50,adult,0.0459039978851472,-0.0221923973754134,-0.1476599437376705,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,-1.9456876786651929,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,-0.2357338674130152,6.61338421837956
hour>70,adult,-0.2757200179509517,-0.1156991631688709,0.3612681118546507,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,0.3201585689423343,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,1.523138874958807,6.61338421837956
